GENE_ID	SYMBOL	ANNOTATION_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0037387	CG1213	CG1213	110.69621134009	-0.926284993125013	0.130681270383696	-7.08812357276088	1.359425622166e-12	1.05722410332697e-10
FBgn0022023	eIF3h	CG9124	37.5027936777659	1.78173093947697	0.251767390665611	7.07689321784887	1.47422038734737e-12	1.13644287403585e-10
FBgn0026375	RhoGAPp190	CG32555	27.0983308174352	-2.30746163861005	0.328472477298236	-7.02482490341192	2.14334864749351e-12	1.63789112297156e-10
FBgn0002571	Mal-A3	CG8695	94.5361510442484	1.00141009727398	0.142999531909697	7.00289073607849	2.50734377335563e-12	1.89952905864218e-10
FBgn0016756	Usp47	CG5486	27.0978156137143	-2.12717539198408	0.308440550052376	-6.89654908092617	5.32809625456862e-12	4.00199229787599e-10
FBgn0029932	CG4607	CG4607	75.5952734782644	1.11395513844123	0.161622159159086	6.89234164570687	5.4881370737942e-12	4.08726683089012e-10
FBgn0028950	CG15255	CG15255	78.6305308275044	-1.12266861132196	0.163299138158858	-6.87492061488912	6.20243891143497e-12	4.58042295409164e-10
FBgn0285910	VhaAC39-1	CG2934	75.2233641473928	1.09288961244135	0.161250502967325	6.77758885913558	1.22197996739138e-11	8.94896662786286e-10
FBgn0037874	Tctp	CG4800	124.215096825323	-0.849957445014351	0.125580403139484	-6.76823313005528	1.30364578603347e-11	9.46813154352245e-10
FBgn0038740	CG4562	CG4562	99.7536175084317	-0.961034698522617	0.142464955472043	-6.7457621092733	1.52225858562603e-11	1.09652528282636e-09
FBgn0024804	Dbp80	CG17023	25.6339340048293	-2.02788270799779	0.303186138023581	-6.68857330093392	2.25356761807722e-11	1.61010993720834e-09
FBgn0013746	alien	CG9556	19.3509899006861	-2.62006986027063	0.396106692251712	-6.61455590506827	3.72668804278213e-11	2.64113988064269e-09
FBgn0034935	Orcokinin	CG13565	19.5619705540836	2.57159326629584	0.391033861179796	6.57639534984779	4.81989949204534e-11	3.38858213888756e-09
FBgn0063491	GstE9	CG17534	61.7100730776708	1.156072294255	0.176232582750848	6.55992368839888	5.38353213307922e-11	3.75480003059525e-09
FBgn0267505	pre-rRNA:CR45845	CR45845	32.9541657751128	1.67930075501952	0.256864736458503	6.53768507959759	6.24783057149727e-11	4.32330197341087e-09
FBgn0261393	alpha-Est5	CG1089	29.2541163651166	1.91674330723885	0.293912710722554	6.5214712984911	6.96210452944131e-11	4.77991989099455e-09
FBgn0025800	Smox	CG2262	72.3148467565177	1.91114678969898	0.295532558500925	6.46678930874208	1.00107071577136e-10	6.81969724821607e-09
FBgn0032075	Tsp29Fb	CG9496	70.5460072565368	-1.06864759892592	0.166784177488451	-6.40736798309249	1.48053185830891e-10	9.93199539757153e-09
FBgn0034394	CG15096	CG15096	58.0367796687794	-1.17044161207795	0.182639412437051	-6.40848323185097	1.4697444037954e-10	9.93199539757153e-09
FBgn0266446	CG45076	CG45076	19.3042119979681	2.40750996915835	0.376102784736403	6.40120218957083	1.54158264401835e-10	1.02632032391161e-08
FBgn0250838	roh	CG30415	128.074384993645	0.77201234883831	0.120690190068978	6.39664539758437	1.58827591873473e-10	1.04945629878502e-08
FBgn0004404	RpS14b	CG1527	106.55250099897	0.888641967373696	0.139067936802791	6.38998454858691	1.65902517822004e-10	1.08802337807445e-08
FBgn0036623	Agpat3	CG4729	45.8644657060431	1.32085370166209	0.207961913346582	6.3514211828817	2.13334713887289e-10	1.38872997454925e-08
FBgn0033139	Tsp42Er	CG12837	45.0538650857732	2.41596414511608	0.380998449799587	6.34113904239484	2.28072583006291e-10	1.47375136724947e-08
FBgn0034292	CG5767	CG5767	66.848608819879	-1.07305678702429	0.169593534557829	-6.32722697726657	2.49606069033673e-10	1.60112272603498e-08
FBgn0030484	GstT4	CG1681	83.4798413388164	-0.980454249579785	0.155951095394103	-6.28693403596868	3.23796874356248e-10	2.06197603756718e-08
FBgn0028550	Atf3	CG11405	19.0518880500342	2.52723361860809	0.402255389548218	6.28265943545589	3.3282964765522e-10	2.10424959970797e-08
FBgn0053346	CG33346	CG33346	115.255030531466	-0.803340830110946	0.128020518109202	-6.27509435187328	3.49422333424421e-10	2.19337390438129e-08
FBgn0030529	Clic	CG10997	55.9307179022731	-1.19738189150266	0.190895284266905	-6.27245401111382	3.55401447273193e-10	2.21508363023888e-08
FBgn0026076	UBL3	CG9038	14.9493433763264	-2.94057892699563	0.470209422268942	-6.25376436058257	4.00675422042267e-10	2.46927632873843e-08
FBgn0034662	CG13492	CG13492	72.0352731706221	1.02212136620916	0.163452467592918	6.25332478157979	4.0180531976513e-10	2.46927632873843e-08
FBgn0037933	Ho	CG14716	16.2346661927739	2.86505736260482	0.458249413982461	6.25217899943561	4.0476508799711e-10	2.47019138424903e-08
FBgn0010909	msn	CG16973	26.4454124655468	1.844620190963	0.29660333697795	6.21914847539336	4.99860138563903e-10	3.0294971708273e-08
FBgn0033297	Mal-A8	CG8690	46.7335983024256	-1.27534918198208	0.205482377687434	-6.20661098209624	5.41393919246874e-10	3.25874641256269e-08
FBgn0031294	IA-2	CG31795	58.1620611265552	-1.1322836358095	0.183708007072761	-6.1634963758604	7.11560079650212e-10	4.25387073467079e-08
FBgn0085227	CG34198	CG34198	106.553708292143	-2.08704583141913	0.340714934468928	-6.12548972845058	9.04051036295486e-10	5.36810845065184e-08
FBgn0267975	vib	CG5269	63.0532603057214	-1.08676560591793	0.178414414008402	-6.09124331101831	1.12037117148499e-09	6.60793413087925e-08
FBgn0025454	Cyp6g1	CG8453	85.301895299378	-1.79524821791113	0.295797873738054	-6.06917215199769	1.28571268909185e-09	7.53256207449277e-08
FBgn0028968	gammaCOP	CG1528	24.1446988843207	-1.92052263306266	0.317123751786094	-6.05606682642328	1.39490072402496e-09	8.11813745876249e-08
FBgn0039474	CG6283	CG6283	93.500619392093	0.878040875362123	0.145145695901524	6.04937590404224	1.45408019647181e-09	8.40687945170675e-08
FBgn0031143	CG1532	CG1532	65.6181234279242	1.05569811820219	0.17457798082135	6.04714359299704	1.47436346369437e-09	8.46843537186024e-08
FBgn0017418	ari-1	CG5659	23.4919890135203	1.97007955730442	0.325919039651427	6.04468999237183	1.49697556138308e-09	8.54248132041203e-08
FBgn0267385	PyK	CG7070	50.0715132509172	-1.22227677666641	0.203748489509881	-5.99894889825496	1.98598839100192e-09	1.12599135355644e-07
FBgn0037899	RpL24-like	CG6764	80.0319043476465	0.947426969355964	0.15856146828893	5.97513998564623	2.29892691092973e-09	1.29506215982375e-07
FBgn0259173	corn	CG42278	19.5118633226539	-2.28357891625986	0.384556857239935	-5.93820880649406	2.8815289868029e-09	1.61292208509706e-07
FBgn0261403	sxc	CG10392	17.8985769827217	-2.19915165946092	0.37083589511399	-5.93025564255296	3.02463396006283e-09	1.68230906588811e-07
FBgn0261445	sgl	CG10072	17.2304329125603	2.27988935912082	0.389510001287371	5.85322418316745	4.82133527669283e-09	2.66477323343249e-07
FBgn0263598	Vha68-2	CG3762	81.1072195678187	-0.870107873655421	0.150195336771306	-5.79317502367123	6.90680622449306e-09	3.79356331880281e-07
FBgn0029854	CG3566	CG3566	27.068954312079	1.69971379677423	0.296894718353056	5.72497148552504	1.03451115065755e-08	5.64676024346493e-07
FBgn0286778	CG46385	CG46385	61.2612601407772	-1.06343778173284	0.186092735672769	-5.71455827057548	1.09989355788816e-08	5.96658307822292e-07
FBgn0013576	mtd	CG32464	58.3981673586222	1.05245309359877	0.18432399272584	5.70979978262605	1.13109157616815e-08	6.09817961433481e-07
FBgn0021795	Tapdelta	CG9035	96.5792983694272	0.781520078248048	0.137102383238688	5.7002661790894	1.19620501590208e-08	6.40990834130946e-07
FBgn0033062	Ars2	CG7843	18.9278954275294	2.30613217886278	0.404719952689666	5.69809361642986	1.21154522227179e-08	6.4527632808027e-07
FBgn0266410	CG45050	CG45050	84.5210649380923	-0.886812895514482	0.156009544241658	-5.68435027372949	1.31310903938471e-08	6.95156761332101e-07
FBgn0028945	CG7631	CG7631	57.4607229911301	-1.13431826183174	0.199636357371692	-5.68192225487172	1.33189206970908e-08	7.00878293928346e-07
FBgn0027106	Inx7	CG2977	19.9189910571225	2.14458602351465	0.38047152095042	5.63665321955626	1.73386769938084e-08	9.06977937033263e-07
FBgn0036801	MYPT-75D	CG6896	43.0377747543803	1.20946968513086	0.216266148626891	5.59250577499057	2.23815707249915e-08	1.16384167769956e-06
FBgn0262734	eIF4H1	CG4429	56.5628491641639	1.08287962491969	0.194358938047134	5.57154528523446	2.52489714151178e-08	1.30522329880032e-06
FBgn0010548	Aldh-III	CG11140	44.6012355869319	1.2269058415143	0.220273437644872	5.56992188723333	2.54853566728079e-08	1.30973868093939e-06
FBgn0037094	CG7611	CG7611	54.4088017583369	2.14222940122066	0.385850499840419	5.55196741252545	2.82472260821735e-08	1.44323617912872e-06
FBgn0037936	CG6908	CG6908	38.4790306785364	1.24929891351466	0.225115830718591	5.54958267273687	2.86352316836744e-08	1.45460356090249e-06
FBgn0086357	Sec61alpha	CG9539	55.4705882136928	-1.06044366171933	0.191275346433842	-5.5440687024771	2.95522794022673e-08	1.49255995050072e-06
FBgn0052473	CG32473	CG32473	72.4257414352379	-0.93528182947145	0.169005705153989	-5.53402518938204	3.12963998366151e-08	1.57161578150956e-06
FBgn0027291	Idh3a	CG12233	56.8174915091928	-1.03982699466493	0.188464218968424	-5.51737088534109	3.44108722720702e-08	1.71534717975066e-06
FBgn0028582	lqf	CG8532	59.2259171910455	1.04271044222006	0.189078676982203	5.51469080946765	3.49393656321539e-08	1.71534717975066e-06
FBgn0086691	UK114	CG15261	82.208896256167	0.85404234273954	0.154850890280141	5.51525626487835	3.482721033614e-08	1.71534717975066e-06
FBgn0286818	Pdi	CG6988	66.2494734273809	0.991402071915073	0.179738329040916	5.51580777013561	3.471815840171e-08	1.71534717975066e-06
FBgn0032801	CG10165	CG10165	38.835253087954	1.24724317590585	0.227212121357623	5.48933379281617	4.03452555323049e-08	1.96974503121053e-06
FBgn0013689	mt:tRNA:Ala-TGC	CR34077	41.4762825885446	-1.20346029410949	0.219525810663576	-5.48209019464139	4.20329828441053e-08	2.04080581897236e-06
FBgn0036820	Grx1	CG6852	50.3168985710182	-1.06784864894712	0.195042121518241	-5.4749642827652	4.37599865414367e-08	2.11298220728652e-06
FBgn0002939	ninaD	CG31783	43.1292494173209	1.19631358513179	0.220886922436044	5.41595478780856	6.09625055622016e-08	2.92753278076846e-06
FBgn0265784	CrebB	CG6103	16.8217578464313	-2.15740058650265	0.399023281147631	-5.40670353944699	6.41952676324431e-08	3.06602180409734e-06
FBgn0037648	CG11975	CG11975	11.4073634862247	-3.21658731259321	0.597411445892639	-5.38420770928997	7.27644398191569e-08	3.45650755205811e-06
FBgn0029994	Ldsdh1	CG2254	107.532869907006	0.738107784330029	0.137319201894776	5.37512433909732	7.65298518140702e-08	3.61582977280672e-06
FBgn0261244	inaE	CG33174	15.8146315431964	-2.3549730372473	0.438579410599445	-5.36954763569169	7.89343858641653e-08	3.70949402660045e-06
FBgn0040324	Ephrin	CG1862	13.35465336754	-2.42841308333179	0.452671382898874	-5.36462691275162	8.11167086601853e-08	3.79177465800909e-06
FBgn0035871	BI-1	CG7188	22.4608936257769	-1.69632269078665	0.32207099204884	-5.26692168082436	1.38730356755435e-07	6.45059457760194e-06
FBgn0051363	Jupiter	CG31363	20.1211537178474	-1.82363418298619	0.347273925573868	-5.25128450105386	1.5104217369193e-07	6.98609801265622e-06
