GENE_ID	SYMBOL	ANNOTATION_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0016119	ATPsynCF6	CG4412	61.5603822610144	-0.93213223250243	0.197481127878503	-4.72010790355578	2.35719567835809e-06	9.54609936470549e-05
FBgn0013272	Gp150	CG5820	72.7726169767631	-0.744319624378502	0.158334251532391	-4.70093878724803	2.58968143468176e-06	0.00010391835820997
FBgn0036928	Tom20	CG7654	31.5427831700471	-1.16484231904615	0.249318577009036	-4.67210399249122	2.98129938927727e-06	0.000118016482130489
FBgn0259937	Nop60B	CG3333	31.6587259756199	-1.14680244498221	0.246952386732874	-4.64382005031074	3.42025490892279e-06	0.000133690730002837
FBgn0014133	bif	CG1822	21.7125037903776	-1.46060145731408	0.315056739521597	-4.63599496246914	3.55224616894868e-06	0.000138128935100535
FBgn0035207	Herc4	CG9153	13.8626869847582	-2.1235630578674	0.46353634093463	-4.58122237748533	4.62265970606454e-06	0.000178175146916207
FBgn0000024	Ace	CG17907	24.264812154827	-1.40673059912238	0.308792853082519	-4.55558017317991	5.22411848529093e-06	0.000198340647124923
FBgn0000339	cni	CG5855	35.3556523496226	-1.1316517492598	0.248485646904574	-4.55419362589738	5.25869034821427e-06	0.000198340647124923
FBgn0266581	pit	CG6375	14.2110012544941	-1.93039094597008	0.423800561269223	-4.55495136719223	5.23976994049058e-06	0.000198340647124923
FBgn0039790	CG2246	CG2246	9.81347803288015	-2.49553961123824	0.548231056846789	-4.55198511662512	5.31420958415909e-06	0.000199578093271753
FBgn0019968	Khc-73	CG8183	13.8551783962361	-1.80869761540111	0.39894070823793	-4.53375044975957	5.79454851420645e-06	0.000216691456778069
FBgn0259111	Ndae1	CG42253	41.0934217838068	-1.08303703958567	0.239257775415259	-4.5266534711607	5.99250840107437e-06	0.000223144761985769
FBgn0030738	CG9915	CG9915	9.80137517809768	-2.49537775879306	0.55952959513785	-4.45977796434213	8.20446045751137e-06	0.000304222778483586
FBgn0029996	UbcE2H	CG2257	32.7838616139933	-1.14255039267102	0.257352815725574	-4.43962654711877	9.01151141359168e-06	0.000332744379422873
FBgn0005278	Sam-S	CG2674	13.9821104261732	-1.75169210000615	0.398849080559931	-4.39186696267923	1.12381460429349e-05	0.000409795964420383
FBgn0029888	ND-ASHI	CG3192	33.3767556325942	-1.05729751602046	0.241513066869253	-4.37780667409126	1.19879612502382e-05	0.000433539931963345
FBgn0037102	CRIF	CG7172	13.738441287913	-1.71857021314859	0.397046374968797	-4.32838661046496	1.50205630864266e-05	0.000538778401647008
FBgn0031883	Caper	CG11266	20.2258730592067	-1.40738123144743	0.326481783492248	-4.31074964242484	1.62702031262507e-05	0.000576542520457627
FBgn0026400	Noa36	CG10009	16.4450547935199	-1.54961804908176	0.360696217979325	-4.29618601981179	1.7376178770821e-05	0.000613260478064155
FBgn0030670	Pis	CG9245	34.4891953804252	-1.00852568292051	0.236052683324531	-4.27246015049091	1.9332811082364e-05	0.000676879457337909
FBgn0000575	emc	CG1007	18.1553990410893	-1.4258444145736	0.339906143712741	-4.19481801358258	2.73090758456231e-05	0.000944851017839906
FBgn0028695	Rpn1	CG7762	17.5573664007185	-1.51222642537071	0.360707370675675	-4.19239125205014	2.76029410086355e-05	0.00095127311993682
FBgn0010651	MFS14	CG15095	63.3656343066568	-0.771950561704833	0.184277197528167	-4.1890726148407	2.80096768580571e-05	0.000961519688392992
FBgn0260004	Snmp1	CG7000	7.3600176507564	-2.69368725922656	0.643276511330414	-4.18744849498006	2.82108012999268e-05	0.000964655726940687
FBgn0035632	Ppat-Dpck	CG10575	9.32211201930869	-2.40819736503085	0.576813769638691	-4.17499978639435	2.97986333341836e-05	0.00101500151062328
FBgn0051041	CG31041	CG31041	33.5174457006535	-0.993182634993995	0.241359203943172	-4.11495654098959	3.8725236982803e-05	0.00129892130765219
FBgn0010391	SrpRalpha	CG2522	29.818262352541	-1.04676646680244	0.255447925340187	-4.09776851938975	4.1715212740661e-05	0.0013886109453217
FBgn0086785	Vps36	CG10711	11.2802578064021	-1.84105159204059	0.454432857220941	-4.05131707090776	5.09301356980122e-05	0.00167005236012736
FBgn0034057	CG8314	CG8314	19.634112340954	-1.30275462311877	0.322725641216786	-4.03672487319859	5.42025705688599e-05	0.00177075163627933
FBgn0030336	CG1578	CG1578	21.4794298594546	-1.27482557331592	0.31724121619662	-4.0184739820371	5.85762757092139e-05	0.00189951406248182
FBgn0261631	CG42714	CG42714	14.5987322389263	-1.49856810113057	0.373045499645818	-4.01711883015172	5.89140202874706e-05	0.00190344268487607
FBgn0051956	Pgant4	CG31956	27.8633469329418	-1.12865243124868	0.282013533264077	-4.00212152298311	6.27770388931905e-05	0.00202082277579985
FBgn0031021	ND-18	CG12203	9.06757300358335	-2.09186804071267	0.526502002709968	-3.97314355870553	7.09302697083375e-05	0.0022584609065104
FBgn0267336	Glut4EF	CG34360	19.7594463753779	-1.27170188262888	0.320070891131534	-3.97318818382103	7.09169767129279e-05	0.0022584609065104
FBgn0283657	Tlk	CG34412	21.4747558331942	-1.19544641763617	0.300859107708863	-3.97344267467875	7.08412136309456e-05	0.0022584609065104
FBgn0029826	CG6041	CG6041	29.2012699228617	-1.02989089793726	0.259804141531606	-3.96410500566238	7.36718208974664e-05	0.00233728506154128
FBgn0032216	Usp14	CG5384	24.7735857137004	-1.10165580879001	0.280765636868783	-3.92375584518154	8.71790895064047e-05	0.00274598508452432
FBgn0027835	Dp1	CG5170	30.4189708207118	-1.06274264117384	0.2719319243603	-3.90812017998206	9.30170366264421e-05	0.00291071632375712
FBgn0034736	gas	CG6018	44.8975920763118	-0.818545364424063	0.209502248427405	-3.90709584535891	9.3412106598033e-05	0.00291101274036707
FBgn0037906	PGRP-LB	CG14704	37.0698219961326	-1.00757397564478	0.259278807032566	-3.88606375961236	0.000101882757962666	0.00316376564302441
FBgn0003656	sws	CG2212	11.4046868979282	-1.77054444637322	0.456385741846871	-3.87949114976358	0.000104675209429467	0.00323903429741603
FBgn0023143	Uba1	CG1782	19.1381662982974	-1.2502383126975	0.324164280694975	-3.85680467328823	0.000114878886880775	0.0035299148877911
FBgn0026160	tna	CG7958	18.4052074792752	-1.26113682080712	0.329758665069196	-3.82442359942987	0.000131078383967321	0.0039584771075767
FBgn0030512	Nadsyn	CG9940	6.61828880925448	-2.51632964544886	0.65785846153565	-3.82503196747664	0.000130755118823028	0.0039584771075767
FBgn0015808	ScpX	CG17320	30.5588237292511	-0.941213230192623	0.247209150362905	-3.80735595268587	0.000140460504381815	0.00421285635668051
FBgn0265464	Traf6	CG10961	9.19099031910903	-1.99219777836605	0.525209250814894	-3.79315058764679	0.000148747887041714	0.00440503924999839
FBgn0039840	pHCl-2	CG11340	17.0695946056913	-1.3524596967419	0.356734306786698	-3.79122408754082	0.000149906621625851	0.00442073621089926
FBgn0283521	lola	CG12052	32.6667861189252	-0.961669630677191	0.254154514983179	-3.78379912212394	0.000154452497996694	0.00452442850798315
FBgn0039737	CG7920	CG7920	30.4390511832745	-0.958681916825758	0.253719574570171	-3.77850987039479	0.000157769600128476	0.00460624334195697
FBgn0036774	mRpS26	CG7354	6.62173358507237	-2.51598739281771	0.666449608208256	-3.77521025120251	0.000159872760284685	0.00465219144828413
FBgn0052368	CG32368	CG32368	7.73232154888828	-2.23570912364765	0.592998595389749	-3.77017608646818	0.000163132406437255	0.00473137817746073
FBgn0043455	CG5986	CG5986	9.07173703530066	-2.09272696562362	0.556586085349431	-3.75993403483989	0.000169958166249441	0.00491313277960556
FBgn0015240	Hr96	CG11783	16.9066278461059	-1.38870704075401	0.370630559684059	-3.74687678732646	0.000179049977570856	0.00515898755046781
FBgn0034145	CG5065	CG5065	51.5379046581999	-0.781327857889531	0.209001417086428	-3.7383854558576	0.0001852058405842	0.00530159259626693
FBgn0003557	Su(dx)	CG4244	8.68823697620327	-2.14806232945656	0.577211442754755	-3.72144793111669	0.000198083713401302	0.00563352645103769
FBgn0286506	Mpi	CG8417	9.68446286470157	-2.08566810160328	0.561690089818157	-3.71320081911807	0.000204654365465653	0.00576443129394923
FBgn0037354	CG12171	CG12171	34.9499635392567	-0.902822589158501	0.243619153131594	-3.70587688838583	0.000210660614071211	0.00591465008452972
FBgn0010041	GstD5	CG12242	8.95745973691686	-1.94460085217803	0.525570993112398	-3.69997750572616	0.000215618577997516	0.00603457345045277
FBgn0031836	CG11050	CG11050	15.1914717031132	-1.51528356077977	0.411153089075775	-3.6854485617169	0.000228300190202565	0.00636921292539729
FBgn0052446	Atox1	CG32446	19.1455173975833	-1.16300615168152	0.317365505775869	-3.66456382472412	0.000247760452035542	0.00686851373024715
FBgn0283494	Ak2	CG3140	12.6376055622196	-1.48607648957403	0.406124935167638	-3.65916091549665	0.000253042419030421	0.0069928829510671
FBgn0034392	MFS15	CG15094	10.2983391572658	-1.67104479403414	0.467220858240006	-3.57656291358411	0.000348141558125469	0.00953105299939758
FBgn0035401	Alg2	CG1291	7.60542431744082	-2.05256219160518	0.575872416696597	-3.56426550759174	0.000364876476826081	0.00995818160977516
FBgn0040297	Nhe2	CG9256	24.5340506980106	-1.01482602188915	0.285020708288211	-3.56053434848308	0.000370100892832058	0.0100694942607063
FBgn0262886	lncRNA:CR43241	CR43241	5.75854496995874	-2.5080577684487	0.705560218968357	-3.55470405079794	0.000378404759843478	0.0102636451527916
FBgn0261793	Trf2	CG18009	18.1523617069763	-1.23409474869172	0.347332171544008	-3.55306778294032	0.000380766339215464	0.0102959218123861
FBgn0036004	Jarid2	CG3654	12.7623666003838	-1.43427950479783	0.404224941886329	-3.54822119116331	0.000387842368262351	0.0104550881358575
FBgn0053965	CG33965	CG33965	29.9499533977279	-0.92342701544147	0.262756825034122	-3.51437879994764	0.000440783764180674	0.0118097796329871
FBgn0030679	CG8206	CG8206	30.1891701979273	-0.888669968562595	0.253690227248047	-3.5029728113795	0.000460096423678103	0.0122525071857066
FBgn0000635	Fas2	CG3665	15.5832143821466	-1.27599136363513	0.364709259881466	-3.49865359615449	0.000467613669746664	0.0123776774991978
FBgn0042105	CG18748	CG18748	31.145920628605	-0.907624271957237	0.259496103011585	-3.49764124171344	0.000469392089999143	0.0123874405012387
FBgn0036806	Cyp12c1	CG4120	18.4010334496672	-1.1698709839737	0.335582120213124	-3.48609450119312	0.000490127827928644	0.0128959381791525
FBgn0039769	CG15534	CG15534	32.0044703387511	-0.893626802396687	0.256901128884118	-3.47848530786247	0.000504256079408002	0.013188697695945
FBgn0264270	Sxl	CG43770	23.0506029707573	-1.08541043413742	0.312420386103227	-3.474198491576	0.000512381847395215	0.0133614589759915
FBgn0032449	CG17036	CG17036	7.36671040376828	-1.99353299108067	0.576902585954901	-3.45557991871527	0.000549110379718028	0.0142347552122774
FBgn0027528	goe	CG9634	11.9102524516716	-1.51976453884914	0.442917858387556	-3.43125595427976	0.000600793439775007	0.0154378889159258
FBgn0033783	CG17019	CG17019	9.57293447222555	-1.73126574167312	0.504673831441279	-3.43046465620945	0.000602548463605206	0.0154378889159258
FBgn0024889	Kap-alpha1	CG8548	5.14699961156862	-2.57755279403351	0.754053167398823	-3.41826399711975	0.000630219462848921	0.0160532424333806
FBgn0039349	Ssadh	CG4685	47.5092375710554	-0.669044450935472	0.196040094159823	-3.41279396851355	0.000643005349451196	0.0163315925172749
FBgn0031693	Cyp4ac1	CG14032	16.201345206336	-1.19535320670982	0.352461260678103	-3.39144564259366	0.000695249527379627	0.0173575364960573
FBgn0027108	Inx2	CG4590	18.5442947049707	-1.13922550760077	0.338409036461638	-3.36641574206282	0.000761518423729764	0.0187983817633066
